System	Family	Surface	True_eV	Prediction_eV	Error_eV	Abs_error_eV
Ni48C2H	radicals	fcc(111)	-86.29028193240083	-86.24666006539337	0.043621867007459514	0.043621867007459514
Pd72C2H7N	group3N	fcc(110)	-6.597824622662301	-6.381009984637785	0.21681463802451617	0.21681463802451617
Ir48C4H8S	group3S	fcc(111)	-78.61268676961481	-78.54000401480698	0.07268275480782904	0.07268275480782904
Ni72C4H10	group2	fcc(110)	-8.34461517535965	-8.633552463419619	-0.28893728805996943	0.28893728805996943
Rh48C2H2O2	radicals	fcc(111)	-74.98429839129494	-75.1088423113506	-0.12454392005565751	0.12454392005565751
Ir48C2H2O	radicals	fcc(111)	-20.00411905106739	-20.08251976020256	-0.07840070913516684	0.07840070913516684
Ir48C4H8S	group3S	fcc(100)	-19.966115680530493	-20.452363397438603	-0.4862477169081103	0.4862477169081103
Cu48H2N	small_fragments2	fcc(100)	-84.61951556952408	-84.3439789190088	0.27553665051527787	0.27553665051527787
Pd48C4H10N2	amidines	fcc(111)	-85.73350638091506	-85.78272929564628	-0.049222914731217315	0.049222914731217315
Ir48C4H10N2	amidines	fcc(111)	-78.89401989381804	-79.00259123105025	-0.10857133723220613	0.10857133723220613
Ni48C4H8O	group2	fcc(100)	-11.963562036784424	-11.894796525633865	0.06876551115055918	0.06876551115055918
Cu72H2N	small_fragments2	fcc(110)	-53.86452098106213	-53.81230833262089	0.05221264844124107	0.05221264844124107
Pd72C3H8N2	amidines	fcc(110)	-92.22914088401376	-92.19389092572237	0.035249958291387884	0.035249958291387884
Ni72N	small_fragments2	fcc(110)	-90.43034957609416	-90.36103268454463	0.06931689154953347	0.06931689154953347
Ag48C2H4O2	group4	fcc(100)	-86.20692577917362	-86.21811391562369	-0.011188136450073216	0.011188136450073216
Cu48C4H10N2	amidines	fcc(100)	-91.47114638439598	-91.31916430999263	0.15198207440334954	0.15198207440334954
Ag72C2H4O	group2	fcc(110)	-79.58297668183513	-79.71121624646366	-0.12823956462852948	0.12823956462852948
Pd48C2H3O	radicals	fcc(111)	-66.48699163901165	-66.402385283076	0.08460635593564803	0.08460635593564803
Cu48C4H8	group2	fcc(100)	-75.98580236667112	-76.09366702965781	-0.10786466298668529	0.10786466298668529
Cu48C4H9NO	oximes	fcc(111)	-63.80285266318333	-63.857914801032166	-0.055062137848835846	0.055062137848835846
Ag48CH3	small_fragments2	fcc(100)	-63.24380877461317	-63.067111422800735	0.17669735181243595	0.17669735181243595
Ir48C2H6N2	amidines	fcc(100)	-90.97425842168741	-91.00502754179979	-0.030769120112381643	0.030769120112381643
Ag72N	small_fragments2	fcc(110)	-27.896223872425253	-28.099283663344977	-0.20305979091972404	0.20305979091972404
Fe48C3H7N	group3N	bcc(110)	-25.5781979917665	-25.191971726157135	0.38622626560936624	0.38622626560936624
Au48CH3	radicals	fcc(111)	-22.32686481773635	-22.286076627209695	0.040788190526654944	0.040788190526654944
Rh48C3H7N	group3N	fcc(111)	-90.13979304433087	-90.18038580889333	-0.040592764562461525	0.040592764562461525
Ni48C3H8N2	amidines	fcc(100)	-61.51565522837609	-61.45336756447614	0.06228766389995144	0.06228766389995144
Ir48C4H10N2	amidines	fcc(111)	-56.80381396288249	-57.00062404891605	-0.1968100860335653	0.1968100860335653
Fe48C4H6	group2	bcc(110)	-91.06233271605015	-91.24626693559912	-0.1839342195489735	0.1839342195489735
Au72C2H6S	group3S	fcc(110)	-78.63739070533848	-78.51256411558461	0.12482658975386585	0.12482658975386585
Pt72H3N	small_fragments2	fcc(110)	-80.50383080461324	-80.47110044536021	0.03273035925303702	0.03273035925303702
Co48C4H9NO	amides	hcp(0001)	-56.2343902510579	-56.366279657298946	-0.13188940624104362	0.13188940624104362
Cu48C2H6S	group3S	fcc(100)	-63.488781327791	-63.41672672786808	0.07205459992292162	0.07205459992292162
Rh72C3H8O	group2	fcc(110)	-5.644889234012226	-5.64930027720402	-0.004411043191794306	0.004411043191794306
Pd48C4H9N	group3N	fcc(100)	-55.918437940760214	-56.01794203671625	-0.0995040959560356	0.0995040959560356
Pd48C3H8N2	amidines	fcc(111)	-11.333250486772158	-17.35410807911103	-6.020857592338871	6.020857592338871
Ir48C4H10N2	amidines	fcc(100)	-86.29095545402743	-86.23566735490749	0.055288099119934486	0.055288099119934486
Rh72O	small_fragments2	fcc(110)	-77.91955624136244	-77.82149777407903	0.09805846728340839	0.09805846728340839
Ag48HN	small_fragments2	fcc(111)	-74.62824275378262	-74.60995472225841	0.018288031524207327	0.018288031524207327
Ag48C3H6O2	group4	fcc(111)	-16.202187181919726	-16.716677440403146	-0.5144902584834199	0.5144902584834199
Ir48C4H9NO	amides	fcc(111)	-56.78388967512683	-56.78106559545677	0.002824079670062929	0.002824079670062929
Pt48C4H8O2	group4	fcc(111)	-85.62594532612275	-85.63573058332986	-0.009785257207113318	0.009785257207113318
Pt72CH4S	group3S	fcc(110)	-46.92342008113792	-46.84885024436335	0.07456983677457174	0.07456983677457174
Pd48H2S	small_fragments2	fcc(100)	-74.66906060717884	-74.63265554184909	0.03640506532974541	0.03640506532974541
Ag48HO	radicals	fcc(111)	-78.15357185398534	-78.21500889147865	-0.06143703749330598	0.06143703749330598
Ni48C2HO2	radicals	fcc(111)	-57.46831894956722	-57.66399094109056	-0.1956719915233407	0.1956719915233407
Pd72C4H10O	group2b	fcc(110)	-68.66954806680405	-68.71149136436907	-0.04194329756501247	0.04194329756501247
Ru48HN	small_fragments2	hcp(0001)	-78.2078392014173	-78.26958508172902	-0.06174588031171879	0.06174588031171879
Ni72C4H10S	group3S	fcc(110)	-70.29613420277565	-70.2534144359779	0.04271976679774525	0.04271976679774525
Au72C4H10N2	amidines	fcc(110)	-37.473731937915545	-37.41766213493884	0.05606980297670816	0.05606980297670816
Os48C2H4O	radicals	hcp(0001)	-27.083695059549427	-26.87166486789829	0.212030191651138	0.212030191651138
Co48C4H10O	group2	hcp(0001)	-57.40867607946393	-57.715949383101815	-0.30727330363788496	0.30727330363788496
Ni72CH2	small_fragments2	fcc(110)	-91.13015599487335	-91.12128854174807	0.00886745312527637	0.00886745312527637
Fe48C2O	radicals	bcc(110)	-47.6301841877048	-47.57607867739944	0.05410551030536226	0.05410551030536226
Ru48H	small_fragments2	hcp(0001)	-19.917716346648376	-21.485877098824858	-1.5681607521764818	1.5681607521764818
Ru48C4H10N2	amidines	hcp(0001)	-86.91391759188627	-86.9227361885205	-0.008818596634228015	0.008818596634228015
Ni48CH	small_fragments2	fcc(111)	-91.83519703769343	-91.96319755449076	-0.1280005167973286	0.1280005167973286
Au48C2H6S	group3S	fcc(111)	-16.921797928320302	-16.87407211606478	0.047725812255521305	0.047725812255521305
Pt72C2H4S	group3S	fcc(110)	-42.52461631278857	-42.582317573591354	-0.05770126080278715	0.05770126080278715
Ir48C4H10O	group2b	fcc(111)	-66.95214818322165	-66.83992133353422	0.11222684968743124	0.11222684968743124
Ni72C4H10N2	amidines	fcc(110)	-85.7880232454263	-85.7447154558613	0.043307789565005805	0.043307789565005805
Ag72C3H6S	group3S	fcc(110)	-19.70404946254712	-19.767845570608188	-0.06379610806106939	0.06379610806106939
Os48H2S	small_fragments	hcp(0001)	-9.977692245141952	-9.98931311051274	-0.011620865370787214	0.011620865370787214
Fe48C4H9N	group3N	bcc(110)	-86.1999044034601	-86.27240045667713	-0.07249605321703712	0.07249605321703712
Ir72C4H10N2	amidines	fcc(110)	-75.47711905112374	-75.54549022059655	-0.06837116947281174	0.06837116947281174
Ir48C3H6S	group3S	fcc(111)	-57.72850811861326	-57.702664779723364	0.025843338889899314	0.025843338889899314
Zn48C4H10S	group3S	hcp(0001)	-86.42293428509583	-86.42538757889633	-0.002453293800499523	0.002453293800499523
Co48C4H9NO	amides	hcp(0001)	-78.64680430423869	-78.51621264854111	0.1305916556975717	0.1305916556975717
Ir48C2H2	group2	fcc(111)	-85.92652790779903	-85.82637559089926	0.10015231689976645	0.10015231689976645
Ni48H2O	radicals	fcc(111)	-11.606253579251643	-11.924623413418885	-0.3183698341672425	0.3183698341672425
Au48C2H5NO	oximes	fcc(111)	-12.331556106859352	-12.65310859244346	-0.32155248558410676	0.32155248558410676
Pd48C4H9NO	amides	fcc(100)	-64.53418722256083	-64.46527775924915	0.0689094633116838	0.0689094633116838
Rh48C4H10N2	amidines	fcc(100)	-46.03712843602716	-45.99567239471662	0.04145604131053915	0.04145604131053915
Ir48C4H10N2	amidines	fcc(100)	-51.13158036868322	-51.212713769677066	-0.08113340099384914	0.08113340099384914
Au72C2H6N2	amidines	fcc(110)	-33.022841915484605	-32.444726546658785	0.57811536882582	0.57811536882582
Au72C4H8O	group2b	fcc(110)	-45.62269190902407	-45.63906624924266	-0.016374340218590078	0.016374340218590078
Ir48S	small_fragments2	fcc(100)	-81.43633371075703	-81.47289930455736	-0.03656559380033286	0.03656559380033286
Au48CH3NO2	carbamate_esters	fcc(100)	-14.36950691795937	-14.579495606234559	-0.2099886882751889	0.2099886882751889
Zn48C2H5	radicals	hcp(0001)	-74.21227335437288	-74.21207443865933	0.00019891571355401538	0.00019891571355401538
Au72C3H8O	group2	fcc(110)	-90.36960001922489	-90.32619102692843	0.04340899229646311	0.04340899229646311
Cu72C2H5NO2	carbamate_esters	fcc(110)	-3.801373298287217	-3.9188347720155434	-0.11746147372832638	0.11746147372832638
Zn48C2HO	radicals	hcp(0001)	-57.079525100865794	-57.07919444711388	0.0003306537519165431	0.0003306537519165431
Ag48C2H3O	radicals	fcc(111)	-78.14318810476288	-78.20984406242496	-0.06665595766207844	0.06665595766207844
Ag72HS	small_fragments2	fcc(110)	-30.14066489806646	-30.182023662613574	-0.041358764547112514	0.041358764547112514
Ir72CH3NO2	carbamate_esters	fcc(110)	-50.13620003099754	-50.103780477546934	0.03241955345060887	0.03241955345060887
Ni48HO	radicals	fcc(111)	-92.69235974489129	-92.72638480115711	-0.03402505626581842	0.03402505626581842
Cu48C3H8S	group3S	fcc(111)	-67.41915865677947	-67.4195809164521	-0.0004222596726322081	0.0004222596726322081
Ru48HS	small_fragments	hcp(0001)	-45.45236204113871	-45.56893799096679	-0.11657594982807495	0.11657594982807495
Pt48C4H9NO	amides	fcc(100)	-61.82876601025691	-61.76750084291962	0.06126516733729659	0.06126516733729659
Pt48C3H8N2	amidines	fcc(111)	-6.263025048505369	-6.284413722336467	-0.02138867383109755	0.02138867383109755
Cu72C3H6O	group2	fcc(110)	-73.6664276978845	-73.73616510423199	-0.06973740634748538	0.06973740634748538
Au72C4H9NO	amides	fcc(110)	-91.85211185284425	-91.78825641904405	0.06385543380019953	0.06385543380019953
Au48C4H9NO	amides	fcc(111)	-60.941013032601404	-61.157709891585	-0.21669685898359603	0.21669685898359603
Ni72C3H7NO	oximes	fcc(110)	-86.83629509685852	-86.68465152814315	0.15164356871537166	0.15164356871537166
Ru48C2H6S	group3S	hcp(0001)	-9.357253196070815	-9.426884165062802	-0.06963096899198717	0.06963096899198717
Zn48C2H5NO	amides	hcp(0001)	-80.66355139822372	-80.68294742516991	-0.019396026946196798	0.019396026946196798
Rh72C3H7NO	amides	fcc(110)	-57.43889992623872	-57.49895633164124	-0.060056405402519886	0.060056405402519886
Pt48C2H6S	group3S	fcc(111)	-5.779188748405431	-5.878897867136402	-0.09970911873097066	0.09970911873097066
Rh48C4H10N2	amidines	fcc(100)	-36.00810263926542	-36.32751241874212	-0.31940977947670035	0.31940977947670035
Au72C4H9NO2	carbamate_esters	fcc(110)	-91.23090505891378	-91.34278991316387	-0.11188485425009276	0.11188485425009276
Ir48C4H10N2	amidines	fcc(100)	-15.085324306804978	-15.059765382487967	0.02555892431701068	0.02555892431701068
Ir48CH2S	group3S	fcc(111)	-20.019393684018723	-19.834621924623207	0.1847717593955167	0.1847717593955167
Ru36CH3O	radicals	hcp(0001)	-39.972205778512034	-39.83949933470194	0.13270644381009333	0.13270644381009333
Cd48H	small_fragments2	hcp(0001)	-81.03694934518353	-80.90194141167012	0.1350079335134069	0.1350079335134069
Ir48C2H5NO	oximes	fcc(111)	-6.730075654180837	-6.535284824371047	0.19479082980979	0.19479082980979
Fe48C4H9N	group3N	bcc(110)	-61.41538251512338	-61.492884613798196	-0.07750209867481317	0.07750209867481317
Ni72C3H8N2	amidines	fcc(110)	-33.197578900593726	-33.09244147673235	0.10513742386137892	0.10513742386137892
Ru36C2H2O	radicals	hcp(0001)	-66.50903289597318	-66.68072420232784	-0.1716913063546599	0.1716913063546599
Ir48C4H8O	group2	fcc(111)	-53.58810807629334	-53.59045624139435	-0.0023481651010115456	0.0023481651010115456
Ag48C4H8S	group3S	fcc(111)	-10.921822996155242	-10.812112255756801	0.10971074039844098	0.10971074039844098
Au48C	small_fragments2	fcc(100)	-53.47200771387031	-53.417280919124096	0.054726794746216	0.054726794746216
Fe48C2H7N	group3N	bcc(110)	-64.30393966681004	-64.27547378127565	0.02846588553438778	0.02846588553438778
Pd48C2H7N	group3N	fcc(111)	-48.99352653339315	-48.93511925267285	0.05840728072030288	0.05840728072030288
Pt48C4H8O3	group4	fcc(100)	-20.53381414751493	-20.514728708261828	0.019085439253103686	0.019085439253103686
Cu72C4H10O	group2	fcc(110)	-84.46372966831768	-84.45255200111569	0.011177667201991426	0.011177667201991426
Ni48C2H5NO	oximes	fcc(100)	-84.5868689642557	-84.80941726047968	-0.22254829622397665	0.22254829622397665
Pd48C3H7NO2	carbamate_esters	fcc(111)	-56.16202942562859	-56.244816313491356	-0.08278688786276689	0.08278688786276689
Au48C4H10O	group2	fcc(100)	-92.79113012104426	-92.69167226426725	0.09945785677700769	0.09945785677700769
Fe48C2H4O2	radicals	bcc(110)	-72.37851650273478	-72.40423770039706	-0.025721197662278428	0.025721197662278428
Ru36CHO	radicals	hcp(0001)	-44.25559219382103	-44.14475775412848	0.11083443969255313	0.11083443969255313
Zn48C3H8O	group2	hcp(0001)	-16.04174944481565	-16.22091666673805	-0.1791672219223983	0.1791672219223983
Pd48C4H10N2	amidines	fcc(100)	-7.8548777090909425	-7.7686808998842025	0.08619680920674	0.08619680920674
Os48CH4N2	amidines	hcp(0001)	-11.259979709197069	-9.967407953776274	1.292571755420795	1.292571755420795
Ru48H2S	small_fragments2	hcp(0001)	-77.78479782492832	-77.81443975599723	-0.02964193106890889	0.02964193106890889
Pd48C4H8O2	group4	fcc(111)	-6.811575260748214	-6.879611414282408	-0.06803615353419445	0.06803615353419445
Rh48C4H10O	group2b	fcc(100)	-74.62066650792076	-74.46455606002382	0.1561104478969355	0.1561104478969355
Zn48C3H7NO	oximes	hcp(0001)	-5.989484534624353	-5.430060263373889	0.5594242712504638	0.5594242712504638
Rh48C2H4O2	radicals	fcc(111)	-73.25114403422413	-73.64393975300482	-0.39279571878068964	0.39279571878068964
Zn48C2H2O2	radicals	hcp(0001)	-73.45482674540472	-73.4650569456553	-0.010230200250589405	0.010230200250589405
Zn48C2H4O	radicals	hcp(0001)	-66.9216774366796	-66.81369586708934	0.10798156959026528	0.10798156959026528
Pt72C4H6	group2	fcc(110)	-17.604958242649445	-18.26847824757715	-0.6635200049277046	0.6635200049277046
Rh72C3H7NO2	carbamate_esters	fcc(110)	-73.09439845194356	-73.10865756783096	-0.014259115887398366	0.014259115887398366
Ag48C4H9N	group3N	fcc(111)	-90.23639628613091	-90.20561669677045	0.030779589360463433	0.030779589360463433
Ni72C2H6N2	amidines	fcc(110)	-86.56219622307981	-86.50057771861975	0.06161850446005701	0.06161850446005701
Ir72H2S	small_fragments2	fcc(110)	-85.67812405856239	-85.52125982480356	0.1568642337588244	0.1568642337588244
Pd48H2N	small_fragments2	fcc(111)	-90.20076594515922	-90.22869091954271	-0.027924974383495282	0.027924974383495282
Au48C3H4	group2	fcc(100)	-85.49353027638426	-85.57761578722784	-0.08408551084357896	0.08408551084357896
Ir72C2H5NO	oximes	fcc(110)	-78.41707584870528	-78.41142245474111	0.005653393964166753	0.005653393964166753
Co48C3H8N2	amidines	hcp(0001)	-90.91708236816339	-90.90423311101767	0.012849257145717274	0.012849257145717274
Ir48C2H3O2	radicals	fcc(111)	-90.50607364746975	-90.5179283260477	-0.011854678577947197	0.011854678577947197
Ag48O	small_fragments2	fcc(100)	-49.90414042289126	-49.79195392343081	0.11218649946044934	0.11218649946044934
Cu48C2H4O	radicals	fcc(111)	-22.828523267820856	-23.234164753997902	-0.4056414861770463	0.4056414861770463
Pt48C4H10N2	amidines	fcc(111)	-19.738653817206796	-19.89756304409093	-0.1589092268841341	0.1589092268841341
Rh48CH	radicals	fcc(111)	-90.33318448464706	-90.18710357641248	0.14608090823458042	0.14608090823458042
Fe48C4H11N	group3N	bcc(110)	-10.49953540552815	-10.0529417106045	0.4465936949236493	0.4465936949236493
Pt48C3H8N2	amidines	fcc(111)	-91.67723702263538	-91.73217614681926	-0.05493912418387481	0.05493912418387481
Ni48O	small_fragments2	fcc(111)	-45.725288359132264	-45.681488951126084	0.043799408006179874	0.043799408006179874
Zn48C4H9NO	oximes	hcp(0001)	-69.86372459412814	-69.86732078084424	-0.0035961867160949623	0.0035961867160949623
Pt48C3H7NO2	carbamate_esters	fcc(111)	-73.10644506673634	-72.91447395440991	0.19197111232642783	0.19197111232642783
Os48C4H8O2	group4	hcp(0001)	-33.462719587763786	-33.24769868091062	0.21502090685316944	0.21502090685316944
Zn48CH2O	radicals	hcp(0001)	-53.74472813665159	-53.762068155951056	-0.017340019299467713	0.017340019299467713
Rh48C3H8N2	amidines	fcc(111)	-53.774459819711865	-53.88933669782	-0.1148768781081344	0.1148768781081344
Rh48C2H2O2	radicals	fcc(111)	-16.142191410912346	-16.205680421029683	-0.06348901011733687	0.06348901011733687
Ru48C2H4O2	radicals	hcp(0001)	-80.01886731546983	-80.12945747270714	-0.11059015723731136	0.11059015723731136
Os48C2H2O	radicals	hcp(0001)	-80.10070717259987	-80.08714077196055	0.013566400639319909	0.013566400639319909
Ni48C4H10N2	amidines	fcc(100)	-8.417805688699445	-8.04117448895704	0.37663119974240544	0.37663119974240544
Ir48C	small_fragments2	fcc(100)	-5.270149478423264	-5.253670881942526	0.016478596480737906	0.016478596480737906
Ag48C3H7N	group3N	fcc(100)	-31.63248563810521	-31.922178456901747	-0.28969281879653863	0.28969281879653863
Ag48C2H5O	radicals	fcc(111)	-75.61194551767039	-75.56990974174732	0.042035775923068286	0.042035775923068286
Au48S	small_fragments2	fcc(100)	-19.86691606520617	-20.03388312336392	-0.16696705815775204	0.16696705815775204
Ag72HO	small_fragments2	fcc(110)	-5.215063784766244	-5.253670881942526	-0.03860709717628197	0.03860709717628197
Ir72C4H9NO	oximes	fcc(110)	-39.2824288993952	-39.33266122412897	-0.05023232473376993	0.05023232473376993
Os48C4H8O	group2b	hcp(0001)	-39.05414956228378	-39.07780657319927	-0.023657010915485444	0.023657010915485444
Co48C2H2O	radicals	hcp(0001)	-90.67990155287043	-90.65998555326951	0.019915999600925716	0.019915999600925716
Pt72C4H10	group2	fcc(110)	-69.2273094724842	-69.1873570769294	0.03995239555479202	0.03995239555479202
Ir48C3H7NO	amides	fcc(111)	-22.288111151086923	-22.21914672422281	0.06896442686411319	0.06896442686411319
Ni72C3H6O2	group4	fcc(110)	-91.09842021418808	-91.10003596814204	-0.0016157539539563004	0.0016157539539563004
Ru48CH2	small_fragments2	hcp(0001)	-40.05112035324055	-39.83155143053318	0.21956892270736716	0.21956892270736716
Fe48C4H10N2	amidines	bcc(110)	-74.21572122674115	-74.20943269839336	0.0062885283477953635	0.0062885283477953635
Pt72C4H9NO	oximes	fcc(110)	-36.06982060158225	-31.848701784114382	4.221118817467868	4.221118817467868
Ru48C2H2O	radicals	hcp(0001)	-90.93876767069014	-91.05617679817806	-0.11740912748791743	0.11740912748791743
Ni48C4H9NO	oximes	fcc(111)	-3.0392294866796874	-2.8446550213302544	0.194574465349433	0.194574465349433
